iter	Passed	Remaining
455	840	1002
456	841	999
457	842	997
458	843	994
459	844	991
460	845	988
461	846	985
462	847	982
463	847	979
464	848	976
465	849	973
466	850	970
467	851	967
468	852	964
469	852	961
470	854	959
471	855	956
472	856	954
473	857	951
474	858	948
475	859	945
476	859	942
477	861	940
478	862	937
479	863	935
480	863	932
481	864	929
482	865	926
483	866	923
484	867	920
485	868	918
486	868	915
487	869	912
488	870	909
489	871	906
490	872	904
491	873	901
492	873	898
493	874	895
494	875	893
495	877	891
496	878	889
497	879	886
498	880	884
499	881	881
500	882	878
501	883	876
502	883	873
503	884	870
504	885	868
505	886	865
506	887	862
507	888	860
508	888	857
509	889	854
510	890	852
511	892	850
512	893	848
513	894	845
514	895	843
515	896	841
516	897	838
517	899	836
518	900	834
519	902	833
520	904	831
521	905	829
522	907	827
523	908	825
524	909	822
525	910	820
526	911	818
527	912	815
528	914	813
529	916	812
530	917	810
531	918	808
532	920	806
533	922	804
534	923	802
535	925	800
536	927	799
537	929	798
538	933	798
539	935	797
540	937	795
541	940	794
542	942	792
543	943	790
544	945	789
545	948	788
546	950	786
547	951	784
548	953	783
549	954	781
550	956	779
551	957	777
552	958	774
553	959	772
554	961	770
555	962	768
556	964	767
557	965	764
558	966	762
559	968	760
560	969	758
561	970	756
562	971	754
563	972	752
564	974	750
565	975	748
566	976	745
567	978	743
568	979	742
569	981	740
570	981	737
571	982	735
572	983	733
573	984	730
574	985	728
575	986	726
576	987	724
577	988	722
578	989	719
579	990	717
580	991	715
581	992	712
582	993	710
583	994	708
584	994	705
585	996	703
586	996	701
587	997	699
588	998	696
589	999	694
590	1000	692
591	1000	689
592	1001	687
593	1002	685
594	1003	683
595	1004	681
596	1005	678
597	1006	676
598	1007	674
599	1008	672
600	1009	670
601	1011	668
602	1012	666
603	1013	664
604	1013	661
605	1014	659
606	1015	657
607	1016	655
608	1017	653
609	1018	651
610	1019	649
611	1020	647
612	1022	645
613	1023	643
614	1025	641
615	1027	640
616	1028	638
617	1029	636
618	1030	634
619	1031	632
620	1033	630
621	1034	628
622	1035	626
623	1036	624
624	1037	622
625	1038	620
626	1039	618
627	1040	616
628	1041	614
629	1042	612
630	1043	610
631	1044	608
632	1045	606
633	1046	604
634	1047	601
635	1048	600
636	1049	598
637	1050	596
638	1051	594
639	1052	592
640	1053	590
641	1054	588
642	1055	586
643	1057	584
644	1058	582
645	1060	580
646	1060	578
647	1061	576
648	1062	574
649	1063	572
650	1064	570
651	1066	569
652	1067	567
653	1068	565
654	1070	563
655	1071	561
656	1072	560
657	1074	558
658	1075	556
659	1076	554
660	1077	552
661	1078	550
662	1079	548
663	1080	546
664	1081	544
665	1082	542
666	1083	540
667	1084	538
668	1085	537
669	1086	535
670	1087	533
671	1089	531
672	1090	529
673	1091	527
674	1092	525
675	1093	523
676	1094	522
677	1095	520
678	1096	518
679	1097	516
680	1098	514
681	1099	512
682	1100	510
683	1101	509
684	1103	507
685	1105	506
686	1107	504
687	1108	502
688	1111	501
689	1113	500
690	1114	498
691	1115	496
692	1116	494
693	1118	492
694	1119	491
695	1120	489
696	1121	487
697	1122	485
698	1123	483
699	1125	482
700	1126	480
701	1128	478
702	1129	476
703	1129	475
704	1130	473
705	1131	471
706	1132	469
707	1133	467
708	1134	465
709	1135	463
710	1136	462
711	1137	460
712	1138	458
713	1140	456
714	1141	455
715	1142	453
716	1144	451
717	1145	449
718	1148	448
719	1149	447
720	1151	445
721	1155	444
722	1156	443
723	1157	441
724	1158	439
725	1159	437
726	1160	435
727	1162	434
728	1163	432
729	1164	430
730	1165	428
731	1166	427
732	1167	425
733	1168	423
734	1169	421
735	1170	419
736	1172	418
737	1173	416
738	1175	415
739	1176	413
740	1177	411
741	1180	410
742	1181	408
743	1182	406
744	1183	405
745	1184	403
746	1185	401
747	1187	399
748	1189	398
749	1191	397
750	1192	395
751	1193	393
752	1195	392
753	1196	390
754	1198	388
755	1199	387
756	1200	385
757	1201	383
758	1202	381
759	1203	380
760	1205	378
761	1206	376
762	1206	374
763	1207	373
764	1208	371
765	1209	369
766	1210	367
767	1211	365
768	1212	364
769	1213	362
770	1214	360
771	1214	358
772	1215	356
773	1216	355
774	1217	353
775	1218	351
776	1219	349
777	1219	348
778	1220	346
779	1221	344
780	1222	342
781	1223	341
782	1224	339
783	1224	337
784	1225	335
785	1226	333
786	1227	332
787	1228	330
788	1229	328
789	1230	327
790	1231	325
791	1232	323
792	1233	321
793	1234	320
794	1234	318
795	1235	316
796	1236	314
797	1237	313
798	1238	311
799	1239	309
800	1239	308
801	1240	306
802	1241	304
803	1242	302
804	1243	301
805	1244	299
806	1245	297
807	1246	296
808	1246	294
809	1247	292
810	1248	290
811	1249	289
812	1250	287
813	1250	285
814	1251	284
815	1253	282
816	1254	280
817	1254	279
818	1255	277
819	1256	275
820	1257	274
821	1258	272
822	1258	270
823	1259	269
824	1260	267
825	1261	265
826	1262	264
827	1263	262
828	1263	260
829	1264	259
830	1265	257
831	1266	255
832	1267	254
833	1268	252
834	1269	250
835	1269	249
836	1270	247
837	1271	245
838	1272	244
839	1273	242
840	1273	240
841	1274	239
842	1275	237
843	1276	235
844	1277	234
845	1278	232
846	1279	231
847	1279	229
848	1280	227
849	1281	226
850	1282	224
851	1283	222
852	1284	221
853	1285	219
854	1286	218
855	1287	216
856	1288	215
857	1289	213
858	1291	211
859	1293	210
860	1294	209
861	1295	207
862	1296	205
863	1297	204
864	1298	202
865	1299	201
866	1300	199
867	1301	197
868	1302	196
869	1303	194
870	1304	193
871	1304	191
872	1305	189
873	1306	188
874	1307	186
875	1308	185
876	1309	183
877	1310	182
878	1311	180
879	1312	178
880	1313	177
881	1314	175
882	1315	174
883	1316	172
884	1317	171
885	1318	169
886	1319	168
887	1320	166
888	1321	164
889	1322	163
890	1322	161
891	1323	160
892	1324	158
893	1325	157
894	1326	155
895	1327	154
896	1328	152
897	1329	151
898	1330	149
899	1331	147
900	1332	146
901	1332	144
902	1333	143
903	1335	141
904	1336	140
905	1337	138
906	1338	137
907	1338	135
908	1339	134
909	1340	132
910	1341	131
911	1342	129
912	1343	128
913	1344	126
914	1345	124
915	1346	123
916	1347	121
917	1348	120
918	1350	119
919	1352	117
920	1352	116
921	1353	114
922	1354	113
923	1355	111
924	1356	109
925	1357	108
926	1358	106
927	1359	105
928	1360	103
929	1361	102
930	1362	100
931	1363	99
932	1364	97
933	1366	96
934	1368	95
935	1369	93
936	1370	92
937	1371	90
938	1373	89
939	1374	87
940	1375	86
941	1376	84
942	1377	83
943	1378	81
944	1379	80
945	1380	78
946	1381	77
947	1382	75
948	1383	74
949	1384	72
950	1385	71
951	1386	69
952	1387	68
953	1389	66
954	1390	65
955	1391	64
956	1392	62
957	1392	61
958	1393	59
959	1394	58
960	1395	56
961	1396	55
962	1397	53
963	1398	52
964	1399	50
965	1400	49
966	1400	47
967	1401	46
968	1402	44
969	1403	43
970	1404	41
971	1405	40
972	1406	39
973	1407	37
974	1408	36
975	1409	34
976	1410	33
977	1410	31
978	1411	30
979	1412	28
980	1413	27
981	1414	25
982	1415	24
983	1415	23
984	1416	21
985	1417	20
986	1418	18
987	1419	17
988	1420	15
989	1420	14
990	1421	12
991	1423	11
992	1423	10
993	1424	8
994	1425	7
995	1426	5
996	1427	4
997	1428	2
998	1428	1
999	1429	0
